"","lon","lat","address"
"107",-86.1349019,40.2671941,"indiana, usa"
"108",-95.712891,37.09024,"united states"
"109",-122.0651819,37.9100783,"walnut creek, ca, usa"
"110",-122.4014193,37.4337342,"san mateo county, ca, usa"
"111",-79.0192997,35.7595731,"north carolina, usa"
"112",-81.0998342,32.0835407,"savannah, ga, usa"
"113",-93.2619202,44.9725062,"701 park ave, minneapolis, mn 55415, usa"
"114",-76.3036051,36.860402,"825 fairfax ave, norfolk, va 23507, usa"
"115",-118.483332,34.156855,"16055 ventura blvd #630, encino, ca 91436, usa"
"116",-81.6943605,41.49932,"cleveland, oh, usa"
"117",-90.0715323,29.9510658,"new orleans, la, usa"
"118",-122.2913078,37.8271784,"san francisco bay area, ca, usa"
"119",-93.2650108,44.977753,"minneapolis, mn, usa"
"120",-121.6696689,36.7757907,"prunedale, ca, usa"
"121",-76.6121893,39.2903848,"baltimore, md, usa"
"122",-74.0059728,40.7127753,"new york, ny, usa"
"123",-71.0588801,42.3600825,"boston, ma, usa"
"124",-81.1637245,33.836081,"south carolina, usa"
"125",-96.7969879,32.7766642,"dallas, tx, usa"
"126",-74.0018051,40.4031645,"monmouth hills, middletown, nj 07716, usa"
"127",-117.7499909,34.055103,"pomona, ca, usa"
"128",-77.017983,38.9812717,"baltimore ave, takoma park, md 20912, usa"
"129",-84.3879824,33.7489954,"atlanta, ga, usa"
"130",-119.4179324,36.778261,"california, usa"
"131",-82.6501332,34.5034394,"anderson, sc, usa"
"132",-89.4012302,43.0730517,"madison, wi, usa"
"133",-77.4360481,37.5407246,"richmond, va, usa"
"134",-72.307869,43.7153482,"norwich, vt, usa"
"135",-80.8431267,35.2270869,"charlotte, nc, usa"
"136",-95.7257968,32.3593117,"mars, tx 75778, usa"
"137",-149.4936733,64.2008413,"alaska, usa"
"138",-115.1398296,36.1699412,"las vegas, nv, usa"
"139",-80.4549026,38.5976262,"west virginia, usa"
"140",-74.2776468,40.6081591,"rahway, nj 07065, usa"
"141",-81.378447,40.7989473,"canton, oh, usa"
"142",-122.9006951,47.0378741,"olympia, wa, usa"
"143",-117.1610838,32.715738,"san diego, ca, usa"
"144",-77.0483959,38.9028939,"2175 k st nw, washington, dc 20037, usa"
"145",-97.3516558,32.7732044,"tarrant county, tx, usa"
"146",-79.0558445,35.9131996,"chapel hill, nc, usa"
"147",-83.985,42.43472,"hell, mi 48169, usa"
"148",-84.3879824,33.7489954,"atlanta, ga, usa"
"149",-97.6836384,32.9659566,"springtown, tx 76082, usa"
"150",-118.344822,34.064049,"618 s detroit st, los angeles, ca 90036, usa"
"151",-94.5785667,39.0997265,"kansas city, mo, usa"
"152",-77.0909809,38.8816208,"arlington county, arlington, va, usa"
"153",-93.6091064,41.6005448,"des moines, ia, usa"
"154",-80.6495194,41.0997803,"youngstown, oh, usa"
"155",-119.4179324,36.778261,"california, usa"
"156",-111.5764087,40.2532608,"forest rd 027, utah, usa"
"157",-85.6023643,44.3148443,"michigan, usa"
"158",-74.0059728,40.7127753,"new york, ny, usa"
"159",-81.1637245,33.836081,"south carolina, usa"
"160",-96.7969879,32.7766642,"dallas, tx, usa"
"161",-82.5436722,27.763383,"tampa bay, florida, usa"
"162",-80.1917902,25.7616798,"miami, fl, usa"
"163",-122.0873174,37.7086449,"3649 swallow ct, castro valley, ca 94546, usa"
"164",-83.9207392,35.9606384,"knoxville, tn, usa"
"165",-84.2963223,37.568694,"berea, ky, usa"
"166",-77.4360481,37.5407246,"richmond, va, usa"
"167",-94.6169012,38.966673,"leawood, ks, usa"
"168",-121.4943996,38.5815719,"sacramento, ca, usa"
"169",-81.655651,30.3321838,"jacksonville, fl, usa"
"170",-97.0403352,32.8998091,"dfw international airport (dfw), 2400 aviation dr, dfw airport, tx 75261, usa"
"171",-77.0368707,38.9071923,"washington, dc, usa"
"172",-74.0059728,40.7127753,"new york, ny, usa"
"173",-85.6023643,44.3148443,"michigan, usa"
"174",-81.655651,30.3321838,"jacksonville, fl, usa"
"175",-119.4179324,36.778261,"california, usa"
"176",-81.5157535,27.6648274,"florida, usa"
"177",-122.4194155,37.7749295,"san francisco, ca, usa"
"178",-77.0365298,38.8976763,"1600 pennsylvania ave nw, washington, dc 20500, usa"
"179",-95.712891,37.09024,"united states"
"180",-89.2108873,31.6977723,"26 ms-28, laurel, ms 39443, usa"
"181",-118.4003563,34.0736204,"beverly hills, ca, usa"
"182",-77.0909809,38.8816208,"arlington county, arlington, va, usa"
"183",-77.0861753,38.707982,"3200 mount vernon hwy, mt vernon, va 22121, usa"
"184",-77.2310925,38.9187222,"tysons, va, usa"
"185",-77.4874416,39.0437567,"ashburn, va, usa"
"186",-77.059885,38.835719,"101 leadbeater st, alexandria, va 22305, usa"
"187",-77.0368707,38.9071923,"washington, dc, usa"
"188",-77.1963703,38.8303905,"annandale, va, usa"
"189",-71.2356113,42.3764852,"waltham, ma, usa"
"190",-111.8412502,33.3061605,"chandler, az, usa"
"191",-86.8752869,40.4167022,"lafayette, in, usa"
"192",-79.778127,36.1432586,"4215 yanceyville rd x, browns summit, nc 27214, usa"
"193",-82.9000751,32.1656221,"georgia, usa"
"194",-107.4338866,32.4507852,"co rd a021, deming, nm 88030, usa"
"195",-75.4816362,40.2773517,"9 pa-73, zieglerville, pa 19492, usa"
"196",-83.6129939,42.2411499,"ypsilanti, mi, usa"
"197",-94.3096871,41.8460962,"jamaica, ia 50128, usa"
"198",-81.0348144,34.0007104,"columbia, sc, usa"
"199",-87.964925,41.5992209,"il-7, illinois, usa"
"200",-94.658108,39.022807,"5835 lamar ave, mission, ks 66202, usa"
"201",-96.8059406,32.9072422,"11661 preston road # 154, dallas, tx 75230, united states"
"202",-121.111293,38.942856,"3255 sunset terrace, auburn, ca 95602, usa"
"203",-80.0905465,26.5317866,"boynton beach, fl, usa"
"204",-73.9441579,40.6781784,"brooklyn, ny, usa"
"205",-81.3601498,28.5379491,"fl-408, orlando, fl, usa"
"206",-87.6297982,41.8781136,"chicago, il, usa"
"207",-110.926479,32.2217429,"tucson, az, usa"
"208",-81.7229086,41.4047742,"parma, oh, usa"
"209",-95.712891,37.09024,"united states"
"210",-91.8318334,35.20105,"arkansas, usa"
"211",-88.0070315,43.0166806,"west allis, wi, usa"
"212",-85.6023643,44.3148443,"michigan, usa"
"213",-79.6735841,41.6262707,"unknown, 101 w spring st, titusville, pa 16354, usa"
"214",-95.3698028,29.7604267,"houston, tx, usa"
"215",-118.2436849,34.0522342,"los angeles, ca, usa"
"216",-78.6381787,35.7795897,"raleigh, nc, usa"
"217",-96.1027371,29.3116366,"wharton, tx 77488, usa"
"218",-84.1916069,39.7589478,"dayton, oh, usa"
"219",-86.7816016,36.1626638,"nashville, tn, usa"
"220",-118.2436849,34.0522342,"los angeles, ca, usa"
"221",-77.4310992,38.8942786,"chantilly, va, usa"
"222",-94.658108,39.022807,"5835 lamar ave, mission, ks 66202, usa"
"223",-95.3698028,29.7604267,"houston, tx, usa"
"224",-80.3997748,26.1003654,"weston, fl, usa"
"225",-97.7430608,30.267153,"austin, tx, usa"
"226",-82.907123,40.4172871,"ohio, usa"
"227",-84.2029922,39.4353373,"lebanon, oh 45036, usa"
"228",-122.2913078,37.8271784,"san francisco bay area, ca, usa"
"229",-89.9366498,35.919568,"alabama st & mississippi ave, blytheville, ar 72315, usa"
"230",-96.7969879,32.7766642,"dallas, tx, usa"
"231",-97.0403352,32.8998091,"dfw international airport (dfw), 2400 aviation dr, dfw airport, tx 75261, usa"
"232",-95.712891,37.09024,"united states"
"233",-99.8124935,29.8851459,"real county, tx, usa"
"234",-97.0403352,32.8998091,"dfw international airport (dfw), 2400 aviation dr, dfw airport, tx 75261, usa"
"235",-96.7969879,32.7766642,"dallas, tx, usa"
"236",-121.8863286,37.3382082,"san jose, ca, usa"
"237",-76.6121893,39.2903848,"baltimore, md, usa"
"238",-95.712891,37.09024,"united states"
"239",-111.0937311,39.3209801,"utah, usa"
"240",-97.3307658,32.7554883,"fort worth, tx, usa"
"241",-97.4286988,37.6508529,"wichita dwight d. eisenhower national airport (ict), 2277 eisenhower airport pkwy, wichita, ks 67209, usa"
"242",-97.7430608,30.267153,"austin, tx, usa"
"243",-111.6709584,32.7558935,"arizona city, az 85123, usa"
"244",-78.7788498,35.7341718,"115 crescent commons suite 250, cary, nc 27518, usa"
"245",-75.749892,39.6826436,"83 e main st, newark, de 19711, usa"
"246",-119.7725868,36.7468422,"fresno, ca, usa"
"247",-79.9592134,40.5594832,"allison park, hampton township, pa, usa"
"248",-84.3896373,33.7517791,"50 lower alabama street #22, atlanta, ga 30303, usa"
"249",-80.1302936,25.7904697,"216 lincoln rd, miami beach, fl 33139, usa"
"250",-93.2650108,44.977753,"minneapolis, mn, usa"
"251",-95.712891,37.09024,"united states"
"252",-72.6850932,41.7637111,"hartford, ct, usa"
"253",-96.13446,41.0819432,"springfield, ne 68059, usa"
"254",-105.7820674,39.5500507,"colorado, usa"
"255",-95.6440493,29.7835917,"103 s texas 6, houston, tx 77079, usa"
"256",-83.1285242,40.5886699,"marion, oh 43302, usa"
"257",-90.0715323,29.9510658,"new orleans, la, usa"
"258",-78.8783689,42.8864468,"buffalo, ny, usa"
"259",-95.712891,37.09024,"united states"
"260",-149.9002778,61.2180556,"anchorage, ak, usa"
"261",-97.7430608,30.267153,"austin, tx, usa"
"262",-72.6699127,41.7314852,"901 wethersfield ave, hartford, ct 06114, usa"
"263",-71.467566,42.7653662,"nashua, nh, usa"
"264",-73.9464769,40.8115504,"harlem, new york, ny, usa"
"265",-119.4179324,36.778261,"california, usa"
"266",-120.8958242,38.8375215,"northern california, ca, usa"
"267",-119.4179324,36.778261,"california, usa"
"268",-122.3789554,37.6213129,"san francisco international airport (sfo), san francisco, ca 94128, usa"
"269",-104.6091409,38.2544472,"pueblo, co, usa"
"270",-80.634891,35.184371,"8832 brigadier ln, mint hill, nc 28227, usa"
"271",-94.1604605,36.0629711,"30 n block ave, fayetteville, ar 72701, usa"
"272",-76.6121893,39.2903848,"baltimore, md, usa"
"273",-77.0340315,38.9031004,"1015 15th st nw #750, washington, dc 20005, usa"
"274",-84.2946539,37.7478572,"richmond, ky, usa"
"275",-97.7430608,30.267153,"austin, tx, usa"
"276",-118.2973745,34.0130011,"1198 leighton ave, los angeles, ca 90037, usa"
"277",-91.6656232,41.9778795,"cedar rapids, ia, usa"
"278",-74.0657817,40.599802,"major ave, staten island, ny 10305, usa"
"279",-122.2416355,37.7652065,"alameda, ca, usa"
"280",-77.3133268,40.4732862,"your mom, lyons rd, millerstown, pa 17062, usa"
"281",-95.1545019,29.7119725,"tx-225, texas, usa"
"282",-72.6874023,44.4654332,"stowe, vt 05672, usa"
"283",-118.2436849,34.0522342,"los angeles, ca, usa"
"284",-89.3985283,40.6331249,"illinois, usa"
"285",-84.6505034,39.3122782,"ross, oh, usa"
"286",-95.712891,37.09024,"united states"
"287",-94.1800384,30.7918476,"corp of eng rd, woodville, tx 75979, usa"
"288",-73.7562317,42.6525793,"albany, ny, usa"
"289",-96.7969879,32.7766642,"dallas, tx, usa"
"290",-74.0059728,40.7127753,"new york, ny, usa"
"291",-119.4179324,36.778261,"california, usa"
"292",-96.7311034,43.5445959,"sioux falls, sd, usa"
"293",-102.4107493,34.2331373,"earth, tx 79031, usa"
"294",-95.712891,37.09024,"united states"
"295",-87.6297982,41.8781136,"chicago, il, usa"
"296",-97.8428927,30.0817231,"buda, tx 78610, usa"
"297",-74.2401609,40.8298006,"verona, nj, usa"
"298",-95.712891,37.09024,"united states"
"299",-74.2179326,43.2994285,"new york, usa"
"300",-91.9206505,44.9028713,"1801 wakanda st ne, menomonie, wi 54751, usa"
"301",-119.4179324,36.778261,"california, usa"
"302",-118.377493,34.075295,"8500 beverly blvd, los angeles, ca 90048, usa"
"303",-91.8318334,37.9642529,"missouri, usa"
"304",-105.7820674,39.5500507,"colorado, usa"
"305",-87.8411818,42.325578,"north chicago, il, usa"
"306",-105.5005483,40.1512114,"boulder county, co, usa"
"307",-74.4056612,40.0583238,"new jersey, usa"
"308",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"309",-73.4975412,41.2840635,"ridgefield, ct 06877, usa"
"310",-78.8783689,42.8864468,"buffalo, ny, usa"
"311",-95.712891,37.09024,"united states"
"312",-122.4194155,37.7749295,"san francisco, ca, usa"
"313",-111.9738304,41.223,"ogden, ut, usa"
"314",-96.3344068,30.627977,"college station, tx, usa"
"315",-86.80249,33.5206608,"birmingham, al, usa"
"316",-90.0715323,29.9510658,"new orleans, la, usa"
"317",-86.158068,39.768403,"indianapolis, in, usa"
"318",-95.3698028,29.7604267,"houston, tx, usa"
"319",-122.6764815,45.5230622,"portland, or, usa"
"320",-122.4194155,37.7749295,"san francisco, ca, usa"
"321",-81.5157535,27.6648274,"florida, usa"
"322",-95.9979883,41.2523634,"omaha, ne, usa"
"323",-85.6023643,44.3148443,"michigan, usa"
"324",-73.5387341,41.0534302,"stamford, ct, usa"
"325",-90.0489801,35.1495343,"memphis, tn, usa"
"326",-80.8704362,35.5856598,"suite 14, 146 mooresville commons way, mooresville, nc 28117, united states"
"327",-84.3879824,33.7489954,"atlanta, ga, usa"
"328",-76.6121893,39.2903848,"baltimore, md, usa"
"329",-116.419389,38.8026097,"nevada, usa"
"330",-95.712891,37.09024,"united states"
"331",-80.8712059,39.7656311,"clarington, oh 43915, usa"
"332",-116.2146068,43.6187102,"boise, id, usa"
"333",-83.3884961,33.3267997,"eatonton, ga 31024, usa"
"334",-95.1765978,29.9988306,"atascocita, tx, usa"
"335",-81.5157535,27.6648274,"florida, usa"
"336",-77.4105409,39.4142688,"frederick, md, usa"
"337",-80.8431267,35.2270869,"charlotte, nc, usa"
"338",-122.4194155,37.7749295,"san francisco, ca, usa"
"339",-81.265606,28.5257005,"8600 el prado ave, orlando, fl 32825, usa"
"340",-85.6023643,44.3148443,"michigan, usa"
"341",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"342",-77.0368707,38.9071923,"washington, dc, usa"
"343",-84.412014,33.7539971,"atlanta, ga 30314, usa"
"344",-75.1652215,39.9525839,"philadelphia, pa, usa"
"345",-74.0059728,40.7127753,"new york, ny, usa"
"346",-70.7840564,44.4906897,"oxford county, me, usa"
"347",-111.5116469,41.2816391,"wasatch range, united states"
"348",-81.9712719,34.9992469,"800 university way, spartanburg, sc 29303, usa"
"349",-77.1945247,41.2033216,"pennsylvania, usa"
"350",-82.3607965,34.7434066,"steel city, greenville, sc 29605, usa"
"351",-83.2113192,42.5467012,"birmingham, mi, usa"
"352",-119.4179324,36.778261,"california, usa"
"353",-73.67694,42.55444,"schodack center, ny 12033, usa"
"354",-77.0368707,38.9071923,"washington, dc, usa"
"355",-94.5785667,39.0997265,"kansas city, mo, usa"
"356",-106.2800242,43.4113604,"midwest, wy 82643, usa"
"357",-95.712891,37.09024,"united states"
"358",-87.7176849,42.0123816,"n, 3534 w touhy ave, skokie, il 60076, usa"
"359",-77.0359737,38.9640712,"6045 16th st nw, washington, dc 20011, usa"
"360",-115.1398296,36.1699412,"las vegas, nv, usa"
"361",-74.0059728,40.7127753,"new york, ny, usa"
"362",-86.902298,32.3182314,"alabama, usa"
"363",-81.5157535,27.6648274,"florida, usa"
"364",-118.9070887,34.1805403,"newbury park, thousand oaks, ca, usa"
"365",-83.1352843,42.4607319,"22801 woodward ave, ferndale, mi 48220, usa"
"366",-72.929624,41.306707,"238 college st, new haven, ct 06510, usa"
"367",-84.3879824,33.7489954,"atlanta, ga, usa"
"368",-106.2800242,43.4113604,"midwest, wy 82643, usa"
"369",-82.907123,40.4172871,"ohio, usa"
"370",-92.1735164,38.5767017,"jefferson city, mo, usa"
"371",-118.40853,33.9415889,"los angeles international airport (lax), 1 world way, los angeles, ca 90045, usa"
"372",-92.3082504,38.9211881,"2505 old 63 s, columbia, mo 65201, usa"
"373",-83.086444,40.106374,"7381 cimmaron station, columbus, oh 43235, usa"
"374",-116.9515856,47.7179578,"post falls, id 83854, usa"
"375",-107.4338866,32.4507852,"co rd a021, deming, nm 88030, usa"
"376",-122.7140548,38.440429,"santa rosa, ca, usa"
"377",-105.7820674,39.5500507,"colorado, usa"
"378",-86.158068,39.768403,"indianapolis, in, usa"
"379",-94.658108,39.022807,"5835 lamar ave, mission, ks 66202, usa"
"380",-90.1543554,38.4660038,"stemler cave woods nature preserve, columbia, il 62236, usa"
"381",-95.712891,37.09024,"united states"
"382",-91.0120878,38.5581072,"washington, mo, usa"
"383",-116.419389,38.8026097,"nevada, usa"
"384",-104.9416688,39.692037,"c, 1355 s colorado blvd, denver, co 80222, usa"
"385",-157.7208333,21.35,"waimānalo, hi 96795, usa"
"386",-90.0489801,35.1495343,"memphis, tn, usa"
"387",-91.9206505,44.9028713,"1801 wakanda st ne, menomonie, wi 54751, usa"
"388",-75.1652215,39.9525839,"philadelphia, pa, usa"
"389",-71.8022934,42.2625932,"worcester, ma, usa"
"390",-95.712891,37.09024,"united states"
"391",-105.0732844,33.3403963,"co rd e022, new mexico, usa"
"392",-85.6023643,44.3148443,"michigan, usa"
"393",-95.712891,37.09024,"united states"
"394",-95.712891,37.09024,"united states"
"395",-104.990251,39.7392358,"denver, co, usa"
"396",-85.7051116,42.2152042,"texas charter township, mi, usa"
"397",-70.6672621,41.9584457,"plymouth, ma, usa"
"398",-71.467566,42.7653662,"nashua, nh, usa"
"399",-94.4651684,37.112619,"e zora st, joplin, mo 64801, usa"
"400",-118.4225857,33.9667385,"1 loyola marymount university dr, los angeles, ca 90045, usa"
"401",-121.4943996,38.5815719,"sacramento, ca, usa"
"402",-95.712891,37.09024,"united states"
"403",-119.4179324,36.778261,"california, usa"
"404",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"405",-84.3879824,33.7489954,"atlanta, ga, usa"
"406",-72.7420151,41.7620842,"west hartford, ct, usa"
"407",-77.0368707,38.9071923,"washington, dc, usa"
"408",-122.4194155,37.7749295,"san francisco, ca, usa"
"409",-81.4735257,28.4720521,"orlando, fl 32819, usa"
"410",-99.1414249,29.3474565,"hondo, tx 78861, usa"
"411",-77.0368707,38.9071923,"washington, dc, usa"
"412",-95.712891,37.09024,"united states"
"413",-77.947739,43.217117,"155 evergreen rd, brockport, ny 14420, usa"
"414",-74.7429384,40.2170534,"trenton, nj, usa"
"415",-114.7420408,44.0682019,"idaho, usa"
"416",-80.1917902,25.7616798,"miami, fl, usa"
"417",-84.3879824,33.7489954,"atlanta, ga, usa"
"418",-80.1917902,25.7616798,"miami, fl, usa"
"419",-98.3959291,34.6035669,"lawton, ok, usa"
"420",-102.4107493,34.2331373,"earth, tx 79031, usa"
"421",-73.9441579,40.6781784,"brooklyn, ny, usa"
"422",-116.419389,34.9592083,"southern california, ca, usa"
"423",-74.0059728,40.7127753,"new york, ny, usa"
"424",-119.6981901,34.4208305,"santa barbara, ca, usa"
"425",-97.3047051,37.7697087,"4711 n marblefalls st, wichita, ks 67219, usa"
"426",-77.0340315,38.9031004,"1015 15th st nw #750, washington, dc 20005, usa"
"427",-95.971261,36.153315,"533 s rockford ave, tulsa, ok 74120, usa"
"428",-80.2491961,35.8138523,"31 s talbert blvd #257, lexington, nc 27292, usa"
"429",-95.712891,37.09024,"united states"
"430",-91.8318334,37.9642529,"missouri, usa"
"431",-71.0588801,42.3600825,"boston, ma, usa"
"432",-77.0368707,38.9071923,"washington, dc, usa"
"433",-98.4936282,29.4241219,"san antonio, tx, usa"
"434",-78.6568942,37.4315734,"virginia, usa"
"435",-122.3320708,47.6062095,"seattle, wa, usa"
"436",-95.4338292,29.7180075,"west university place, tx, usa"
"437",-85.6023643,44.3148443,"michigan, usa"
"438",-119.4179324,36.778261,"california, usa"
"439",-81.279977,28.5385558,"7800 lake underhill rd, orlando, fl 32822, usa"
"440",-75.163389,39.9629406,"1509 spring garden st, philadelphia, pa 19130, usa"
"441",-97.5164276,35.4675602,"oklahoma city, ok, usa"
"442",-121.5580176,39.0207272,"plumas lake, ca 95961, usa"
"443",-117.109614,32.784338,"10509 san diego mission rd suite a, san diego, ca 92108, usa"
"444",-71.0588801,42.3600825,"boston, ma, usa"
"445",-93.097702,41.8780025,"iowa, usa"
"446",-71.3770456,42.3251862,"fairfield rd, wayland, ma 01778, usa"
"447",-73.064036,41.2306979,"milford, ct, usa"
"448",-81.3792365,28.5383355,"orlando, fl, usa"
"449",-87.6300879,41.8968129,"800 n dearborn st, chicago, il 60610, usa"
"450",-118.2436849,34.0522342,"los angeles, ca, usa"
"451",-117.8265049,33.6845673,"irvine, ca, usa"
"452",-87.6297982,41.8781136,"chicago, il, usa"
"453",-73.087749,41.6032207,"connecticut, usa"
"454",-95.2352501,38.9716689,"lawrence, ks, usa"
"455",-95.712891,37.09024,"united states"
"456",-95.048659,45.1223711,"willmar, mn, usa"
"457",-95.712891,37.09024,"united states"
"458",-73.6440058,43.3095164,"glens falls, ny, usa"
"459",-118.3089661,34.1808392,"burbank, ca, usa"
"460",-90.1994042,38.6270025,"st. louis, mo, usa"
"461",-95.473251,29.865931,"7227 antoine dr # 8, houston, tx 77088, usa"
"462",-86.158068,39.768403,"indianapolis, in, usa"
"463",-82.907123,40.4172871,"ohio, usa"
"464",-86.7816016,36.1626638,"nashville, tn, usa"
"465",-71.5147839,42.0028761,"woonsocket, ri 02895, usa"
"466",-117.1610838,32.715738,"san diego, ca, usa"
"467",-74.9813084,44.6697805,"potsdam, ny 13676, usa"
"468",-73.134961,40.789142,"long island, new york, usa"
